review_score,payment_value,deliver_time
5,146.59,3.0
2,424.55,8.0
5,46.0,13.0
5,617.94,14.0
5,66.67,20.0
5,100.19,7.0
3,73.34,15.0
1,59.34,44.0
5,37.13,8.0
5,76.46,8.0
5,191.28,10.0
5,222.9,16.0
5,76.39,4.0
1,158.11,35.0
3,193.6,10.0
5,168.83,20.0
5,138.64,4.0
5,98.0,8.0
4,35.77,4.0
1,45.45,13.0
5,59.09,8.0
1,111.37,14.0
3,156.68,15.0
5,64.14,4.0
5,108.0,16.0
5,60.1,12.0
4,65.37,17.0
5,43.78,19.0
5,89.45,6.0
4,104.72,13.0
3,44.09,8.0
5,35.72,5.0
4,28.0,20.0
5,149.14,17.0
5,1635.51,22.0
2,68.68,2.0
5,37.85,3.0
4,89.1,1.0
5,370.33,7.0
5,62.62,10.0
4,47.69,6.0
5,213.56,18.0
5,25.39,6.0
2,284.38,15.0
4,75.25,16.0
5,23.36,11.0
5,35.4,20.0
5,119.95,5.0
5,171.44,18.0
5,50.0,13.0
5,58.37,5.0
1,541.79,5.0
1,30.41,9.0
3,146.46,6.0
1,90.98,14.0
5,99.32,9.0
4,158.3,22.0
5,51.72,21.0
5,95.45,5.0
3,276.49,9.0
4,526.93,21.0
5,81.11,17.0
5,75.63,8.0
5,60.75,23.0
5,97.71,6.0
3,96.32,4.0
3,179.78,14.0
5,57.6,8.0
5,116.4,6.0
5,92.73,24.0
5,136.8,26.0
2,100.71,20.0
5,104.95,20.0
1,63.41,4.0
5,72.48,8.0
5,50.01,20.0
5,98.89999999999999,17.0
4,94.3,17.0
4,89.3,3.0
5,133.76,7.0
5,195.43,9.0
5,371.79,8.0
4,150.09,11.0
5,35.13,18.0
5,227.66,25.0
5,27.69,7.0
4,247.95,7.0
5,144.86,7.0
4,31.52,13.0
5,69.9,20.0
5,270.75,8.0
5,121.68,16.0
3,120.9,25.0
4,761.95,21.0
5,102.64,15.0
2,305.57,6.0
4,315.61,11.0
5,221.5,12.0
5,48.21,5.0
5,203.3,15.0
4,215.14,18.0
1,385.74,23.0
5,22.4,16.0
5,193.5,3.0
5,148.12,6.0
5,594.42,3.0
5,40.86,5.0
3,50.35,5.0
5,81.63,5.0
5,31.4,2.0
5,40.75,5.0
1,69.64,27.0
5,187.62,9.0
4,260.11,9.0
5,50.15,6.0
3,31.75,13.0
1,40.12,3.0
4,65.05,21.0
3,133.17,6.0
3,104.7,13.0
5,146.44,11.0
3,120.59,19.0
1,68.64,34.0
5,107.9,5.0
5,52.78,2.0
3,112.1,5.0
5,54.49,6.0
5,115.05,1.0
5,63.6,9.0
4,56.22,13.0
3,54.79,9.0
4,61.96,27.0
5,25.71,6.0
4,93.01,5.0
4,923.85,8.0
4,86.61,2.0
4,101.26,14.0
2,143.46,4.0
3,94.3,20.0
4,66.82,6.0
1,114.84,41.0
5,31.79,27.0
4,52.73,9.0
5,105.37,11.0
5,154.1,16.0
3,94.2,14.0
3,33.99,4.0
5,134.83,10.0
5,97.11,2.0
5,267.01,33.0
5,69.33,3.0
5,91.36,10.0
5,67.73,8.0
5,145.59,10.0
3,40.96,10.0
3,72.31,30.0
4,40.23,16.0
5,145.96,6.0
3,68.44,7.0
5,56.6,14.0
1,71.53,40.0
5,173.16,8.0
5,63.61,7.0
4,32.71,6.0
4,136.19,19.0
4,52.25,23.0
5,250.4,13.0
5,99.52,8.0
5,199.0,8.0
5,157.32,14.0
5,338.46,30.0
5,55.37,2.0
1,256.9,35.0
1,84.36,10.0
1,177.27,30.0
5,170.37,11.0
5,162.75,5.0
5,410.79,20.0
5,224.45,13.0
5,109.36,11.0
4,73.89,18.0
5,87.9,39.0
3,109.1,2.0
3,143.26,5.0
4,57.06,20.0
5,1265.83,23.0
5,121.96,5.0
4,2267.28,9.0
5,106.16,9.0
5,69.48,10.0
5,27.53,5.0
4,181.45,19.0
4,105.28,13.0
5,81.61,7.0
2,73.71,6.0
1,124.02,11.0
4,125.15,20.0
5,68.43,8.0
5,206.68,10.0
5,526.67,12.0
1,205.5,15.0
5,70.14,8.0
5,154.45,4.0
5,232.05,22.0
5,84.62,7.0
4,68.37,8.0
4,680.82,26.0
1,435.96,10.0
5,359.8,15.0
5,209.0,8.0
4,138.41,14.0
5,354.17,6.0
3,153.31,29.0
5,55.239999999999995,23.0
5,250.01,21.0
4,177.25,15.0
5,112.21,6.0
4,382.28,30.0
5,148.29,20.0
3,138.39,6.0
5,206.11,9.0
5,82.47,26.0
1,66.93,34.0
5,117.63,3.0
5,47.81,21.0
5,73.13,12.0
5,91.01,6.0
4,27.36,12.0
1,258.67,6.0
5,225.21,9.0
5,212.97,14.0
4,229.5,18.0
1,296.64,11.0
4,69.32,14.0
5,104.68,8.0
2,152.56,6.0
5,70.6,3.0
5,71.82,8.0
5,51.05,15.0
3,137.97,11.0
5,85.62,10.0
5,125.23,16.0
5,117.96,5.0
5,77.09,15.0
5,52.82,18.0
4,156.44,7.0
5,117.57,6.0
5,42.51,4.0
5,29.1,5.0
5,116.94,9.0
4,187.36,11.0
2,32.0,9.0
5,49.6,8.0
3,74.41,11.0
4,246.36,9.0
5,112.94,28.0
5,109.6,5.0
5,146.68,7.0
3,86.25,2.0
4,171.16,12.0
4,108.01,31.0
5,117.69,5.0
2,71.62,11.0
5,107.78,11.0
5,366.73,6.0
5,150.7,13.0
5,38.13,10.0
4,33.54,3.0
5,122.99,15.0
5,34.09,7.0
5,122.76,5.0
5,55.4,5.0
5,91.18,12.0
5,138.96,6.0
4,50.1,24.0
5,137.2,7.0
1,40.0,18.0
5,75.18,11.0
1,218.27,21.0
5,152.88,14.0
1,252.3,33.0
5,48.11,11.0
5,132.02,10.0
3,81.89,8.0
5,101.34,8.0
5,46.14,5.0
5,53.7,11.0
1,212.12,33.0
5,38.29,7.0
3,149.46,12.0
5,61.22,3.0
4,597.14,15.0
5,206.49,17.0
5,63.31,8.0
5,143.55,5.0
5,98.23,7.0
5,116.94,11.0
4,372.26,24.0
4,90.23,7.0
4,191.25,18.0
5,956.27,14.0
5,262.17,21.0
5,1223.6,1.0
5,339.45,13.0
5,162.44,1.0
5,66.44,9.0
5,97.29,10.0
5,148.15,8.0
4,1019.97,13.0
5,77.57,15.0
3,174.04,19.0
4,24.23,6.0
5,170.77,15.0
5,80.18,9.0
3,417.5,7.0
3,276.2,8.0
1,35.77,3.0
4,59.0,10.0
5,425.66,24.0
5,72.9,6.0
1,194.91,35.0
5,178.2,5.0
1,251.68,32.0
3,157.88,34.0
5,84.59,16.0
5,60.42,3.0
5,122.36,1.0
4,208.51,19.0
5,135.62,11.0
5,34.34,15.0
5,305.69,14.0
4,45.09,19.0
3,138.25,11.0
5,118.7,4.0
5,206.75,11.0
5,103.02,21.0
5,203.31,21.0
1,164.7,17.0
5,39.09,12.0
1,31.88,33.0
4,157.35,11.0
4,78.49,7.0
5,64.0,8.0
5,182.89,8.0
4,33.75,7.0
4,1096.41,9.0
5,47.74,9.0
2,90.99,10.0
3,117.93,36.0
5,288.19,3.0
4,83.33,9.0
5,71.02,10.0
5,63.11,12.0
1,143.66,7.0
4,98.15,5.0
5,101.79,5.0
4,161.54,6.0
5,618.9499999999999,16.0
4,63.28,12.0
3,63.11,8.0
1,129.41,10.0
5,54.0,15.0
1,38.22,34.0
3,66.01,26.0
1,178.04,17.0
5,67.68,13.0
5,56.62,9.0
3,210.08,22.0
4,270.94,6.0
5,212.22,6.0
5,67.07,4.0
4,63.28,6.0
5,40.93,11.0
4,1810.5,19.0
5,168.95,7.0
5,23.77,1.0
3,67.22,26.0
3,39.34,7.0
5,298.2,11.0
4,96.8,14.0
5,37.13,6.0
5,62.07,5.0
4,48.22,11.0
5,92.06,13.0
4,55.67,10.0
4,567.22,12.0
4,46.82,9.0
5,378.04,2.0
3,39.88,5.0
5,158.42,11.0
5,79.34,25.0
4,59.6,18.0
3,55.09,16.0
4,94.56,27.0
4,199.26,6.0
3,76.85,12.0
5,65.71,5.0
4,388.68,7.0
5,87.38,19.0
5,60.0,14.0
5,81.89,8.0
5,88.7,5.0
5,202.05,8.0
5,199.0,15.0
5,101.48,8.0
5,74.57,6.0
4,768.11,12.0
5,264.04,4.0
5,57.5,4.0
5,62.05,22.0
5,132.26,19.0
4,86.15,25.0
3,53.5,40.0
4,489.83,10.0
4,83.59,11.0
3,69.15,6.0
4,112.96,9.0
5,317.1,6.0
4,127.48,2.0
5,37.47,3.0
5,204.34,9.0
4,87.1,8.0
5,124.14,13.0
5,26.84,4.0
5,191.58,11.0
5,65.0,12.0
3,113.91,20.0
2,187.57,29.0
5,103.56,7.0
5,88.39,2.0
5,77.87,27.0
5,72.61,5.0
5,182.91,4.0
5,62.78,7.0
2,341.51,1.0
5,281.08,16.0
5,431.15,6.0
5,63.1,19.0
5,146.75,17.0
5,37.78,6.0
4,48.3,9.0
5,253.82,11.0
5,173.52,12.0
5,124.42,15.0
1,203.19,76.0
3,77.99,28.0
5,141.23,9.0
5,117.57,10.0
5,50.15,2.0
5,310.91,12.0
1,1924.03,13.0
5,20.28,3.0
5,61.01,13.0
5,145.69,13.0
5,66.86,13.0
5,102.64,9.0
3,101.61,10.0
5,115.9,8.0
5,108.33,7.0
5,68.0,7.0
5,122.64,12.0
5,383.3,19.0
4,410.37,13.0
4,85.14999999999999,8.0
3,48.22,6.0
5,108.86,20.0
5,78.19,16.0
5,73.19,3.0
5,184.45,12.0
5,191.58,12.0
3,33.7,4.0
5,91.23,12.0
4,188.5,7.0
4,93.64,11.0
5,167.29,17.0
1,40.0,43.0
4,40.0,43.0
1,161.06,8.0
5,556.42,2.0
5,137.35,9.0
5,26.39,2.0
1,166.29,40.0
4,24.77,6.0
2,88.78,8.0
3,166.42,13.0
4,106.97,19.0
5,35.77,3.0
5,43.72,2.0
5,116.16,21.0
5,104.37,20.0
5,22.5,4.0
5,221.89,18.0
4,219.1,13.0
5,73.64,19.0
4,43.0,18.0
5,43.7,7.0
5,20.69,3.0
5,96.8,7.0
5,120.49,11.0
4,62.37,12.0
5,65.92,9.0
5,25.51,14.0
3,97.42,12.0
5,103.26,8.0
1,36.46,3.0
5,133.89,10.0
5,237.0,10.0
4,104.89,8.0
2,106.87,9.0
5,244.81,2.0
5,146.17,7.0
4,92.05,14.0
4,147.15,11.0
5,134.45,4.0
4,72.0,10.0
3,1798.01,20.0
4,109.58,7.0
5,272.63,13.0
5,166.52,10.0
1,96.1,25.0
5,86.58,13.0
5,76.21,18.0
5,224.71,12.0
5,34.75,1.0
3,249.8,16.0
5,367.45,11.0
4,35.09,11.0
5,65.17,12.0
1,164.78,48.0
5,41.27,3.0
4,323.52,25.0
5,38.55,8.0
5,130.93,8.0
5,63.15,3.0
5,223.14,8.0
1,90.88,14.0
5,120.92,17.0
5,64.23,16.0
5,68.62,7.0
5,110.08,9.0
5,109.81,10.0
5,54.1,3.0
5,59.24,3.0
5,39.6,12.0
4,153.31,10.0
1,142.28,6.0
5,114.42,14.0
4,135.49,16.0
4,42.59,15.0
5,98.51,28.0
5,76.66,25.0
2,104.72,5.0
4,75.16,5.0
1,308.95,21.0
5,213.74,7.0
3,58.7,7.0
5,191.44,3.0
5,84.56,9.0
5,1023.44,17.0
2,71.88,20.0
5,39.09,12.0
4,88.29,8.0
5,86.15,16.0
5,36.84,14.0
2,75.85,26.0
5,180.46,10.0
1,138.06,15.0
2,71.65,11.0
5,308.79,10.0
4,369.96,17.0
5,94.26,4.0
5,128.89,12.0
5,139.52,15.0
5,168.2,11.0
5,48.18,2.0
5,48.18,2.0
4,243.24,18.0
3,87.64,11.0
5,51.0,12.0
5,44.59,9.0
3,89.65,10.0
5,85.21,12.0
1,100.77,36.0
5,202.54,10.0
3,34.0,4.0
5,42.91,10.0
5,571.22,8.0
5,254.16,9.0
3,68.04,17.0
5,64.42,6.0
4,59.75,6.0
2,33.69,23.0
5,204.18,5.0
4,227.47,17.0
5,213.3,5.0
5,113.53,12.0
5,216.71,9.0
5,175.77,9.0
3,404.16,24.0
4,222.93,2.0
5,68.94,6.0
5,422.03,12.0
1,79.16,8.0
1,322.8,32.0
3,115.92,39.0
4,66.73,2.0
5,86.63,8.0
5,89.17,10.0
4,93.72,9.0
5,804.34,2.0
4,42.11,7.0
5,195.3,7.0
5,37.83,11.0
5,118.17,13.0
5,83.25,8.0
5,127.69,4.0
5,127.55,8.0
5,57.68,11.0
5,69.14,8.0
2,85.45,44.0
5,96.12,9.0
5,188.94,1.0
5,76.46,14.0
5,306.78,7.0
5,391.83,18.0
5,238.69,13.0
1,37.01,5.0
5,121.45,21.0
3,143.01,65.0
5,87.64,14.0
3,50.36,7.0
3,55.1,20.0
4,43.1,8.0
5,102.94,5.0
5,50.1,13.0
5,142.96,14.0
5,473.83,8.0
1,96.0,10.0
2,91.11,12.0
5,93.73,5.0
5,225.14,14.0
1,264.76,37.0
5,36.38,3.0
5,57.14,26.0
1,129.13,9.0
5,82.78,13.0
4,66.64,18.0
5,51.69,11.0
5,166.46,12.0
5,299.76,4.0
5,39.09,14.0
5,28.24,4.0
5,77.57,14.0
5,43.34,1.0
5,43.34,1.0
5,226.32,11.0
4,125.66,8.0
5,46.64,3.0
5,18.87,5.0
5,196.1,2.0
5,129.56,9.0
5,246.26,17.0
3,93.98,26.0
4,195.39,7.0
5,235.48,11.0
5,38.93,18.0
5,56.99,7.0
5,141.28,27.0
4,208.6,11.0
4,555.67,4.0
5,57.78,19.0
5,234.47,7.0
4,111.43,12.0
5,73.16,13.0
5,106.76,6.0
5,71.62,6.0
1,49.95,20.0
5,72.83,22.0
4,149.82,24.0
3,30.1,19.0
5,63.11,14.0
5,185.84,11.0
1,37.55,36.0
5,67.14,1.0
5,293.32,10.0
5,221.99,32.0
1,108.22,8.0
1,57.68,4.0
2,222.71,14.0
5,90.82,17.0
5,68.75,9.0
3,298.48,21.0
5,163.77,5.0
5,1330.88,5.0
1,314.6,4.0
4,33.71,4.0
2,27.68,13.0
3,74.97,7.0
5,69.04,7.0
4,338.58,10.0
4,127.01,15.0
5,89.57,21.0
5,590.9,6.0
5,69.73,13.0
5,102.74,7.0
5,47.6,4.0
5,117.45,8.0
5,88.64,5.0
5,232.54,9.0
5,121.09,11.0
5,85.23,7.0
5,84.52,21.0
4,101.46,8.0
5,118.29,6.0
3,74.63,10.0
1,100.44,8.0
3,38.09,9.0
2,219.6,6.0
5,45.800000000000004,6.0
5,41.09,16.0
4,95.68,25.0
5,71.92,6.0
5,382.39,7.0
3,40.29,2.0
4,88.72,15.0
3,308.13,6.0
3,46.37,21.0
5,138.24,11.0
5,81.31,8.0
4,152.5,12.0
5,57.86,8.0
5,43.73,7.0
5,163.84,13.0
5,253.08,5.0
5,28.69,3.0
5,137.3,11.0
5,67.5,13.0
1,121.15,30.0
5,57.74,25.0
5,69.9,9.0
3,158.3,12.0
1,710.48,11.0
5,230.7,9.0
4,25.01,18.0
5,70.72,5.0
4,82.38,4.0
4,85.14,9.0
5,47.38,13.0
5,190.51,4.0
1,156.63,14.0
3,112.95,26.0
1,623.34,12.0
5,62.0,9.0
5,33.68,7.0
5,101.25,17.0
5,123.51,19.0
2,1264.17,43.0
1,64.0,16.0
2,64.0,16.0
5,150.14,14.0
5,97.51,6.0
5,237.78,9.0
5,51.85,8.0
4,68.78,1.0
5,43.17,7.0
5,50.09,8.0
5,159.02,9.0
5,84.86,5.0
3,175.5,10.0
5,42.92,14.0
5,1658.7,7.0
4,67.36,11.0
5,82.57,4.0
5,64.38,5.0
5,103.04,10.0
5,117.46,8.0
5,63.13,13.0
5,61.75,19.0
1,74.16,13.0
5,70.07,3.0
5,158.08,5.0
5,65.36,3.0
1,73.27,7.0
1,280.98,11.0
5,45.79,24.0
5,119.69,9.0
4,186.5,29.0
5,92.78,5.0
4,88.55,7.0
5,73.92,14.0
3,30.1,9.0
5,65.71,6.0
4,228.71,17.0
5,109.75,17.0
1,66.64,38.0
2,243.45,23.0
2,76.36,9.0
5,44.22,11.0
1,78.25,46.0
5,41.96,17.0
1,22.75,19.0
1,350.56,21.0
4,113.77,12.0
4,188.94,3.0
5,86.8,21.0
5,102.87,11.0
2,95.47999999999999,7.0
1,150.15,31.0
3,72.67,8.0
4,315.34,10.0
5,77.57,25.0
1,95.31,7.0
5,204.11,7.0
5,79.2,11.0
5,56.85,4.0
3,41.07,12.0
3,254.14,6.0
4,50.19,4.0
4,175.56,27.0
5,274.71,8.0
5,234.34,12.0
1,67.5,28.0
5,137.28,16.0
5,49.85,12.0
5,114.44,32.0
4,95.45,19.0
4,86.44,6.0
5,66.6,9.0
5,85.18,9.0
5,118.26,9.0
3,581.68,22.0
5,62.83,12.0
5,1373.19,10.0
5,114.6,6.0
4,272.79,30.0
4,43.88,1.0
5,106.68,14.0
5,163.43,12.0
4,21.75,8.0
4,68.44,5.0
4,114.63,10.0
5,163.56,35.0
4,73.48,5.0
2,733.53,6.0
5,112.35,6.0
3,139.98,30.0
4,56.78,9.0
5,32.72,6.0
5,64.99,25.0
3,199.42,8.0
5,46.23,12.0
4,82.57,10.0
5,55.01,16.0
5,157.54,9.0
5,141.53,10.0
3,92.54,14.0
3,225.11,14.0
4,61.64,2.0
5,31.59,18.0
5,44.13,9.0
5,318.97,10.0
1,102.51,9.0
4,39.4,5.0
3,105.01,18.0
5,29.05,7.0
5,177.72,10.0
4,326.94,14.0
1,57.69,1.0
5,135.59,15.0
4,50.85,4.0
4,151.91,9.0
5,64.71,8.0
4,183.92,8.0
4,193.98,10.0
5,165.94,12.0
5,50.18,11.0
4,27.68,4.0
5,137.37,9.0
5,155.73,10.0
3,99.6,22.0
5,48.31,7.0
5,82.82,3.0
5,31.0,10.0
5,88.5,19.0
5,152.52,14.0
5,133.76,11.0
5,30.05,10.0
5,160.4,11.0
5,38.41,2.0
4,162.75,5.0
3,97.37,1.0
5,84.23,19.0
5,68.22,10.0
5,86.24,7.0
4,69.03,7.0
1,74.74,2.0
5,42.59,8.0
5,52.53,21.0
5,132.57,10.0
4,234.89,8.0
2,228.5,8.0
1,127.99,28.0
5,73.25,26.0
5,26.87,14.0
4,172.19,7.0
4,52.59,15.0
4,52.59,15.0
5,72.05,13.0
4,190.83,31.0
5,41.22,2.0
1,133.58,38.0
5,48.69,20.0
5,176.09,8.0
3,350.34,7.0
5,49.24,1.0
5,101.25,13.0
3,167.51,33.0
2,50.09,20.0
5,37.78,4.0
5,306.79,7.0
5,170.67,20.0
4,138.52,29.0
4,54.77,2.0
4,41.2,8.0
5,111.67,5.0
1,267.41,14.0
5,35.78,15.0
4,24.84,5.0
5,30.77,3.0
5,250.84,11.0
5,44.1,17.0
3,79.1,11.0
5,174.68,29.0
5,115.57,20.0
5,55.74,3.0
4,85.54,5.0
4,144.86,13.0
5,93.54,15.0
5,129.0,27.0
5,69.9,5.0
3,66.67,30.0
5,117.85,20.0
5,102.64,13.0
5,135.49,12.0
5,156.06,20.0
4,41.75,12.0
4,34.0,10.0
5,1342.63,5.0
5,1279.1,11.0
4,461.72,50.0
5,156.3,4.0
5,217.83,13.0
5,59.44,9.0
5,105.12,18.0
3,77.38,17.0
5,137.25,1.0
4,18.52,7.0
5,47.39,4.0
4,111.58,5.0
5,71.84,18.0
5,36.75,19.0
5,136.46,15.0
5,80.2,9.0
5,1474.76,15.0
5,40.79,18.0
5,110.2,11.0
4,32.28,11.0
4,161.62,17.0
5,112.06,4.0
5,70.6,9.0
4,101.15,11.0
1,154.32,27.0
3,591.88,17.0
4,86.25,12.0
5,166.0,18.0
5,216.05,7.0
4,103.44,5.0
4,83.47,9.0
5,116.58,3.0
4,42.87,8.0
4,118.88,6.0
4,64.04,28.0
5,64.87,12.0
5,519.25,23.0
4,38.86,4.0
4,44.02,10.0
4,365.52,10.0
5,47.43,6.0
5,155.14,14.0
2,68.66,24.0
4,55.84,10.0
4,138.6,11.0
5,179.6,13.0
5,97.9,7.0
5,37.83,8.0
3,154.32,13.0
5,154.83,33.0
4,61.8,7.0
5,114.18,16.0
5,212.34,11.0
5,102.67,3.0
4,388.74,12.0
5,97.71000000000001,15.0
5,197.96,5.0
4,80.11,13.0
5,111.8,3.0
5,117.85,26.0
5,77.18,9.0
5,54.42,5.0
5,606.59,9.0
5,267.9,13.0
5,127.99,18.0
5,195.91,11.0
5,27.77,5.0
5,115.94,11.0
3,129.0,12.0
5,166.52,9.0
2,65.0,16.0
1,263.93,7.0
5,161.77,16.0
2,98.06,53.0
4,59.22,21.0
5,225.71,10.0
5,19.39,1.0
4,73.2,23.0
5,123.52,11.0
2,48.17,8.0
5,97.43,14.0
1,304.5,33.0
5,158.93,22.0
5,71.61,5.0
5,87.01,7.0
4,104.42,9.0
4,296.3,11.0
5,137.99,17.0
5,44.2,7.0
5,97.63,10.0
5,187.23,9.0
5,68.46,5.0
4,276.47,9.0
3,104.28,59.0
5,194.0,6.0
5,61.77,4.0
5,87.41,19.0
5,115.37,14.0
5,76.17,23.0
4,58.09,9.0
3,36.34,11.0
5,32.0,13.0
4,46.69,2.0
3,43.1,10.0
1,49.23,46.0
5,259.82,15.0
5,166.06,2.0
4,83.34,20.0
5,128.95,6.0
5,76.42,14.0
4,60.95,18.0
5,25.73,11.0
3,304.55,18.0
5,18.29,3.0
5,32.61,6.0
2,130.8,6.0
5,116.76,24.0
5,199.26,12.0
5,175.79,6.0
1,246.26,28.0
4,169.29,9.0
5,72.15,16.0
5,192.64,17.0
4,300.12,6.0
3,75.68,7.0
5,83.55,7.0
5,43.05,23.0
4,62.63,6.0
4,571.73,18.0
5,308.27,9.0
4,132.48,9.0
1,51.89000000000001,17.0
4,44.0,4.0
3,97.87,3.0
4,162.55,10.0
5,130.28,11.0
5,89.32,1.0
5,72.15,7.0
5,24.77,2.0
5,71.14,32.0
3,78.86,16.0
4,102.49,15.0
5,181.51,14.0
5,137.08,13.0
3,102.37,7.0
5,130.46,5.0
5,134.9,10.0
5,41.11,8.0
5,121.36,6.0
2,1472.47,7.0
5,345.51,17.0
4,292.28,26.0
5,52.78,3.0
4,130.55,18.0
5,41.75,9.0
4,176.4,10.0
3,215.14,15.0
3,89.35,30.0
4,100.33,24.0
3,120.87,13.0
3,135.28,3.0
4,142.48,9.0
5,364.99,13.0
1,148.42,7.0
3,87.72,3.0
5,84.23,7.0
4,253.26,11.0
5,73.5,5.0
5,33.4,19.0
5,193.99,18.0
5,157.72,5.0
5,78.18,4.0
4,230.37,12.0
4,95.58,7.0
5,87.06,7.0
5,123.22,3.0
5,164.79,15.0
1,267.51,3.0
5,183.32,2.0
5,133.08,8.0
1,120.97,14.0
5,239.9,5.0
2,391.08,11.0
1,36.69,62.0
5,94.04,3.0
4,69.97,9.0
5,285.98,10.0
5,617.24,8.0
3,62.79,13.0
5,125.0,6.0
4,135.36,13.0
5,46.0,19.0
5,90.81,12.0
4,80.86,31.0
5,94.74,8.0
5,77.89,9.0
4,295.72,12.0
5,35.17,1.0
1,325.15,17.0
1,198.54,23.0
5,96.26,6.0
1,133.59,51.0
5,78.7,4.0
3,47.05,17.0
4,87.33,2.0
3,47.38,1.0
5,83.41,7.0
5,132.05,5.0
5,94.31,8.0
2,59.0,8.0
4,16.38,5.0
1,45.22,28.0
5,31.38,16.0
3,137.07,11.0
5,55.36,8.0
5,132.05,6.0
5,124.69,7.0
5,60.99,11.0
5,223.19,10.0
4,20.28,4.0
3,25.31,4.0
5,163.06,7.0
5,432.21,17.0
5,68.13,11.0
5,42.68,3.0
4,39.92,9.0
5,64.68,2.0
4,308.47,15.0
4,129.68,4.0
5,101.73,6.0
5,21.36,4.0
4,217.67,20.0
5,46.01,19.0
5,124.89,8.0
5,75.01,8.0
5,184.86,14.0
5,154.28,15.0
5,336.46,6.0
5,295.46,8.0
4,202.38,9.0
4,290.07,7.0
5,84.14,5.0
2,654.82,28.0
5,17.39,5.0
5,80.21,14.0
5,66.91,15.0
5,72.18,14.0
1,37.84,1.0
5,96.52,14.0
3,145.48,23.0
4,129.36,13.0
4,51.15,13.0
5,211.59,14.0
4,156.19,17.0
4,39.53,36.0
5,149.05,19.0
4,76.72,4.0
5,99.7,28.0
5,662.62,14.0
5,115.17,28.0
5,203.08,10.0
5,254.14,9.0
5,65.03,12.0
5,104.95,2.0
5,41.84,9.0
5,97.57,5.0
5,177.51,115.0
5,33.54,4.0
4,96.22,9.0
1,154.36,13.0
5,90.63,5.0
5,246.37,22.0
5,17.38,4.0
5,36.55,10.0
3,59.14,25.0
4,106.78,16.0
4,60.1,6.0
2,25.09,8.0
5,186.44,6.0
5,451.88,19.0
2,139.87,15.0
5,370.93,6.0
5,76.29,5.0
4,169.49,16.0
5,69.33,5.0
5,170.55,10.0
1,69.9,31.0
5,198.2,5.0
5,143.92,3.0
5,84.99,26.0
1,77.78,9.0
3,37.37,6.0
4,22.39,5.0
1,254.01,23.0
5,40.84,2.0
5,278.1,12.0
4,91.28,11.0
4,94.52,25.0
5,168.92,7.0
5,87.51,2.0
4,56.62,16.0
4,212.98,10.0
3,67.22,10.0
1,567.6,30.0
1,2150.81,4.0
5,30.1,8.0
3,59.0,24.0
5,117.63,11.0
5,109.27,26.0
5,67.91,20.0
5,386.33,11.0
5,85.48,3.0
5,693.59,6.0
5,108.42,7.0
5,120.29,5.0
1,583.63,8.0
1,177.18,22.0
5,141.78,6.0
5,109.01,12.0
3,77.53,4.0
4,54.17,2.0
4,67.5,22.0
5,61.8,4.0
5,71.8,2.0
3,71.04,13.0
5,72.14,14.0
5,345.86,16.0
4,107.5,10.0
5,180.6,11.0
4,218.07,10.0
4,40.12,23.0
3,57.5,7.0
3,77.89,9.0
5,91.35,13.0
5,88.27,12.0
1,193.22,28.0
5,20.78,13.0
4,62.78,3.0
5,1344.46,13.0
5,152.51,7.0
5,167.52,11.0
5,50.12,13.0
5,85.15,11.0
4,57.48,15.0
5,18.74,5.0
5,106.16,6.0
4,231.14,13.0
1,192.68,24.0
4,348.55,12.0
5,146.13,4.0
4,147.25,17.0
4,55.62,11.0
5,163.25,11.0
5,133.46,7.0
1,26.86,30.0
5,155.14,8.0
5,155.14,8.0
5,89.45,15.0
5,46.85,15.0
4,46.53,4.0
5,191.68,23.0
4,63.6,21.0
5,118.66,28.0
5,93.4,6.0
5,168.08,1.0
5,58.69,11.0
5,84.17,1.0
4,456.64,24.0
5,68.49,11.0
5,164.1,20.0
5,154.73,3.0
1,88.19,12.0
2,257.25,13.0
5,138.53,20.0
4,116.24,14.0
2,208.01,5.0
5,139.15,2.0
4,35.82,7.0
5,89.67,5.0
5,71.6,14.0
2,117.26,24.0
5,52.21,4.0
1,63.1,14.0
4,145.14,28.0
3,73.15,5.0
5,341.58,8.0
5,35.01,5.0
5,286.78,5.0
5,346.39,15.0
5,68.43,8.0
5,181.87,4.0
4,178.9,5.0
5,90.0,22.0
3,132.02,11.0
4,118.85,7.0
2,524.78,46.0
4,133.53,3.0
1,92.3,10.0
4,112.94,8.0
5,236.0,13.0
5,102.93,13.0
5,314.52,5.0
4,97.71,13.0
5,150.39,14.0
5,27.29,2.0
5,44.58,4.0
5,155.15,13.0
1,307.14,21.0
5,104.37,9.0
1,17.68,4.0
5,115.9,7.0
4,219.21,5.0
5,57.11,7.0
1,49.09,29.0
5,23.38,10.0
3,78.3,15.0
4,46.22,13.0
5,97.99,1.0
5,134.38,18.0
4,317.4,5.0
5,479.8,4.0
5,116.36,14.0
5,112.28,19.0
5,169.88,11.0
5,554.0,31.0
5,203.12,6.0
4,35.77,6.0
5,32.38,4.0
5,99.74,6.0
5,875.9,2.0
4,52.68,6.0
5,36.85,8.0
4,16.61,6.0
5,1351.03,18.0
5,252.44,7.0
5,213.73,15.0
5,64.52,5.0
5,31.75,7.0
4,35.07,4.0
5,38.35,2.0
4,165.04,16.0
5,339.94,10.0
5,251.84,21.0
4,43.38,5.0
5,115.59,9.0
3,92.8,10.0
